question,ground_truth_id,retrieved_ids,hit,rank,reciprocal_rank
क्या ईमानदारी से स्वराज पाने की इच्छा रखने वालों के अंदर आत्मविश्वास होना चाहिए?,Dandi march_Hindi.pdf_17,"['Dandi march_Hindi.pdf_17', 'Climate change_English.pdf_79', 'Artificial Intelligence_Kannada.pdf_68', 'Climate change_English.pdf_8', 'Artificial Intelligence_Kannada.pdf_19', 'Climate change_English.pdf_53', 'Dandi march_Hindi.pdf_16', 'Climate change_English.pdf_59', 'Amar Singh Chamkila_Punjabi.pdf_4', 'Climate change_English.pdf_60']",True,1,1.0
क्या स्वतंत्र भारत सरकारी कर्मचारियों की एक बड़ी संख्या को समायोजित करने में सक्षम होगा?,Dandi march_Hindi.pdf_18,"['Dandi march_Hindi.pdf_18', 'Climate change_English.pdf_70', 'Dandi march_Hindi.pdf_10', 'Climate change_English.pdf_33', 'Dandi march_Hindi.pdf_17', 'Climate change_English.pdf_86', 'Dandi march_Hindi.pdf_19', 'Climate change_English.pdf_15', 'Dandi march_Hindi.pdf_16', 'Climate change_English.pdf_41']",True,1,1.0
क्या सरकार को नौकरियों को अलविदा कहना चाहिए?,Dandi march_Hindi.pdf_19,"['Climate change_English.pdf_79', 'Dandi march_Hindi.pdf_18', 'Dandi march_Hindi.pdf_19', 'Climate change_English.pdf_19', 'Dandi march_Hindi.pdf_10', 'Climate change_English.pdf_35', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_41', 'Climate change_English.pdf_74', 'Climate change_English.pdf_49']",True,3,0.3333333333333333
क्या एक सत्याग्रही कभी हार सकता है?,Dandi march_Hindi.pdf_20,"['Climate change_English.pdf_55', 'Climate change_English.pdf_54', 'Dandi march_Hindi.pdf_39', 'Climate change_English.pdf_3', 'Dandi march_Hindi.pdf_21', 'Climate change_English.pdf_10', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_13', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_15']",False,0,0.0
क्या होता है जब एक सत्याग्रही हारता है?,Dandi march_Hindi.pdf_21,"['Dandi march_Hindi.pdf_39', 'Climate change_English.pdf_33', 'Dandi march_Hindi.pdf_21', 'Climate change_English.pdf_34', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_56', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_70', 'Climate change_English.pdf_54', 'Climate change_English.pdf_78']",True,3,0.3333333333333333
सिवनय अवा आंदोलन को किन प्रांतों में अलग-अलग रूपों में शुरू किया गया था?,Dandi march_Hindi.pdf_22,"['Dandi march_Hindi.pdf_22', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_0', 'Climate change_English.pdf_9', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_10', 'Dandi march_Hindi.pdf_5', 'Climate change_English.pdf_20', 'Dandi march_Hindi.pdf_4', 'Climate change_English.pdf_33']",True,1,1.0
दांडी माच का प्रभाव आंनदोलित किया जाता है?,Dandi march_Hindi.pdf_23,"['Climate change_English.pdf_24', 'Climate change_English.pdf_55', 'Climate change_English.pdf_2', 'Dandi march_Hindi.pdf_4', 'Climate change_English.pdf_97', 'Climate change_English.pdf_3', 'Climate change_English.pdf_1', 'Dandi march_Hindi.pdf_42', 'Climate change_English.pdf_4', 'Dandi march_Hindi.pdf_33']",False,0,0.0
गांधीजी ने नमक कानून के खिलाफ कौन सी यात्रा की थी?,Dandi march_Hindi.pdf_24,"['Dandi march_Hindi.pdf_24', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_9', 'Dandi march_Hindi.pdf_6', 'Climate change_English.pdf_10', 'Dandi march_Hindi.pdf_31', 'Climate change_English.pdf_14', 'Dandi march_Hindi.pdf_2', 'Climate change_English.pdf_16']",True,1,1.0
गांधी जी के आंदोलन के खात्मे के बाद अंग्रेजों ने क्या किया?,Dandi march_Hindi.pdf_25,"['Dandi march_Hindi.pdf_41', 'Dandi march_Hindi.pdf_37', 'Dandi march_Hindi.pdf_4', 'Climate change_English.pdf_15', 'Dandi march_Hindi.pdf_25', 'Climate change_English.pdf_1', 'Dandi march_Hindi.pdf_5', 'Climate change_English.pdf_4', 'Dandi march_Hindi.pdf_2', 'Climate change_English.pdf_7']",True,5,0.2
संघ के सरसंघचालक का दायित्व किसे सौंपा गया था?,Dandi march_Hindi.pdf_26,"['Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_6', 'Dandi march_Hindi.pdf_16', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_39', 'Climate change_English.pdf_9', 'Dandi march_Hindi.pdf_27', 'Climate change_English.pdf_10', 'Dandi march_Hindi.pdf_9', 'Climate change_English.pdf_20']",False,0,0.0
कितने स्वयंसेवकों की टोली बनाई गई थी सत्याग्रह के समय सत्याग्रहियों की सुरक्षा के लिए?,Dandi march_Hindi.pdf_27,"['Dandi march_Hindi.pdf_41', 'Dandi march_Hindi.pdf_34', 'Climate change_English.pdf_20', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_69', 'Dandi march_Hindi.pdf_27', 'Climate change_English.pdf_81', 'Dandi march_Hindi.pdf_0', 'Climate change_English.pdf_91', 'Dandi march_Hindi.pdf_26']",True,6,0.16666666666666666
क्या स्वतंत्रता केवल एक दल के प्रयासों से प्राप्त हुई थी?,Dandi march_Hindi.pdf_28,"['Dandi march_Hindi.pdf_28', 'Climate change_English.pdf_3', 'Dandi march_Hindi.pdf_25', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_16', 'Climate change_English.pdf_82', 'Dandi march_Hindi.pdf_26', 'Climate change_English.pdf_17', 'Dandi march_Hindi.pdf_9', 'Climate change_English.pdf_20']",True,1,1.0
कॉन्ग्रेस ने 1934 में किस आंदोलन को वापस लिया था?,Dandi march_Hindi.pdf_29,"['Dandi march_Hindi.pdf_41', 'Dandi march_Hindi.pdf_4', 'Dandi march_Hindi.pdf_29', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_25', 'Climate change_English.pdf_9', 'Dandi march_Hindi.pdf_9', 'Climate change_English.pdf_10', 'Dandi march_Hindi.pdf_5', 'Climate change_English.pdf_14']",True,3,0.3333333333333333
क्या था दांडी माच  का उद्देश्य?,Dandi march_Hindi.pdf_30,"['Dandi march_Hindi.pdf_2', 'Dandi march_Hindi.pdf_0', 'Dandi march_Hindi.pdf_1', 'Dandi march_Hindi.pdf_30', 'Dandi march_Hindi.pdf_4', 'Dandi march_Hindi.pdf_25', 'Dandi march_Hindi.pdf_3', 'Dandi march_Hindi.pdf_6', 'Dandi march_Hindi.pdf_32', 'Dandi march_Hindi.pdf_24']",True,4,0.25
नमक पर लगाए गए कर के खिलाफ भारतीयों ने कब प्रदर्शन शुरू किया?,Dandi march_Hindi.pdf_31,"['Dandi march_Hindi.pdf_31', 'Amar Singh Chamkila_Punjabi.pdf_18', 'Dandi march_Hindi.pdf_37', 'Amar Singh Chamkila_Punjabi.pdf_19', 'Dandi march_Hindi.pdf_24', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_12', 'Climate change_English.pdf_14', 'Dandi march_Hindi.pdf_5', 'Climate change_English.pdf_33']",True,1,1.0
क्या गांधी ने 5 अप्रैल तक समुद्र तक पहुंचना चाहा था?,Dandi march_Hindi.pdf_32,"['Climate change_English.pdf_38', 'Dandi march_Hindi.pdf_32', 'Climate change_English.pdf_0', 'Dandi march_Hindi.pdf_7', 'Climate change_English.pdf_4', 'Dandi march_Hindi.pdf_13', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_24', 'Climate change_English.pdf_15', 'Dandi march_Hindi.pdf_35']",True,2,0.5
दांडी माच का महत्त्व क्या है?,Dandi march_Hindi.pdf_33,"['Dandi march_Hindi.pdf_42', 'Climate change_English.pdf_97', 'Dandi march_Hindi.pdf_33', 'Climate change_English.pdf_1', 'Dandi march_Hindi.pdf_11', 'Climate change_English.pdf_2', 'Dandi march_Hindi.pdf_23', 'Climate change_English.pdf_4', 'Dandi march_Hindi.pdf_30', 'Climate change_English.pdf_6']",True,3,0.3333333333333333
कितने लोगों को सत्याग्रह के लिए प्रेरित हुआ?,Dandi march_Hindi.pdf_34,"['Climate change_English.pdf_92', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_91', 'Dandi march_Hindi.pdf_7', 'Climate change_English.pdf_3', 'Dandi march_Hindi.pdf_0', 'Climate change_English.pdf_20', 'Dandi march_Hindi.pdf_6', 'Climate change_English.pdf_69', 'Dandi march_Hindi.pdf_34']",True,10,0.1
गांधी को जनवरी 1931 में कहाँ से छुट्टी दी गई थी?,Dandi march_Hindi.pdf_35,"['Dandi march_Hindi.pdf_37', 'Dandi march_Hindi.pdf_7', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_35', 'Climate change_English.pdf_80', 'Dandi march_Hindi.pdf_4', 'Climate change_English.pdf_94', 'Dandi march_Hindi.pdf_0', 'Climate change_English.pdf_101', 'Dandi march_Hindi.pdf_24']",True,4,0.25
गांधी जी के लिए उनका जीवन क्या था?,Dandi march_Hindi.pdf_36,"['Dandi march_Hindi.pdf_36', 'Climate change_English.pdf_41', 'Dandi march_Hindi.pdf_38', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_35', 'Climate change_English.pdf_23', 'Dandi march_Hindi.pdf_13', 'Climate change_English.pdf_9', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_16']",True,1,1.0
What is the root meaning of the term 'Satyagraha'?,Dandi march_Hindi.pdf_37,"['Dandi march_Hindi.pdf_37', 'Dandi march_Hindi.pdf_39', 'Climate change_English.pdf_1', 'Dandi march_Hindi.pdf_3', 'Climate change_English.pdf_6', 'Dandi march_Hindi.pdf_41', 'Climate change_English.pdf_10', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_22', 'Football in India_Bengali.pdf_1']",True,1,1.0
What is the publication date of the book referenced in the text?,Dandi march_Hindi.pdf_38,"['Climate change_English.pdf_13', 'Climate change_English.pdf_89', 'Climate change_English.pdf_24', 'Amar Singh Chamkila_Punjabi.pdf_19', 'Climate change_English.pdf_43', 'Dandi march_Hindi.pdf_40', 'Climate change_English.pdf_97', 'Climate change_English.pdf_102', 'Climate change_English.pdf_1', 'Dandi march_Hindi.pdf_37']",False,0,0.0
किसने संद भारतीय इतिहास में गलत प्रयोग किया?,Dandi march_Hindi.pdf_39,"['Dandi march_Hindi.pdf_41', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_53', 'Dandi march_Hindi.pdf_39', 'Climate change_English.pdf_54', 'Dandi march_Hindi.pdf_24', 'Climate change_English.pdf_60', 'Dandi march_Hindi.pdf_1', 'Climate change_English.pdf_87', 'Dandi march_Hindi.pdf_3']",True,4,0.25
कब शुरू हुआ नमक सत्याग्रह?,Dandi march_Hindi.pdf_40,"['Dandi march_Hindi.pdf_37', 'Dandi march_Hindi.pdf_41', 'Dandi march_Hindi.pdf_39', 'Dandi march_Hindi.pdf_6', 'Dandi march_Hindi.pdf_0', 'Climate change_English.pdf_8', 'Dandi march_Hindi.pdf_3', 'Climate change_English.pdf_21', 'Dandi march_Hindi.pdf_31', 'Climate change_English.pdf_22']",False,0,0.0
What was the name of the movement initiated by Gandhi in 1930?,Dandi march_Hindi.pdf_41,"['Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_9', 'Dandi march_Hindi.pdf_0', 'Climate change_English.pdf_20', 'Dandi march_Hindi.pdf_41', 'Climate change_English.pdf_25', 'Dandi march_Hindi.pdf_4', 'Climate change_English.pdf_82', 'Dandi march_Hindi.pdf_30', 'Climate change_English.pdf_95']",True,5,0.2
दांडी मार्च का निर्देशांक क्या है?,Dandi march_Hindi.pdf_42,"['Dandi march_Hindi.pdf_40', 'Climate change_English.pdf_97', 'Dandi march_Hindi.pdf_42', 'Climate change_English.pdf_1', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_2', 'Amar Singh Chamkila_Punjabi.pdf_19', 'Climate change_English.pdf_4', 'Dandi march_Hindi.pdf_6', 'Climate change_English.pdf_6']",True,3,0.3333333333333333
ভারতের প্রথম ফুটবল টুর্নামেন্ট কী ছিল?,Football in India_Bengali.pdf_0,"['Football in India_Bengali.pdf_5', 'Football in India_Bengali.pdf_10', 'Climate change_English.pdf_41', 'Football in India_Bengali.pdf_6', 'Climate change_English.pdf_95', 'Football in India_Bengali.pdf_13', 'Football in India_Bengali.pdf_11', 'Climate change_English.pdf_3', 'Football in India_Bengali.pdf_3', 'Climate change_English.pdf_6']",False,0,0.0
আই-ইলেকট্রনিক্সের প্রতিষ্ঠাতা কে?,Football in India_Bengali.pdf_1,"['Football in India_Bengali.pdf_1', 'Climate change_English.pdf_59', 'Artificial Intelligence_Kannada.pdf_29', 'Climate change_English.pdf_60', 'Football in India_Bengali.pdf_4', 'Climate change_English.pdf_1', 'Artificial Intelligence_Kannada.pdf_49', 'Climate change_English.pdf_2', 'Artificial Intelligence_Kannada.pdf_58', 'Climate change_English.pdf_4']",True,1,1.0
এএফ ইস এর কি প্রকৃতি?,Football in India_Bengali.pdf_2,"['Climate change_English.pdf_1', 'Climate change_English.pdf_14', 'Climate change_English.pdf_10', 'Climate change_English.pdf_11', 'Climate change_English.pdf_24', 'Football in India_Bengali.pdf_2', 'Climate change_English.pdf_97', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_2', 'Climate change_English.pdf_0']",True,6,0.16666666666666666
ভারত ২০১৭ ফিফা অনূর্ধ্ব-17 বিশ্বকাপে কত সফলতার সাথে উত্তীর্ণ হয়?,Football in India_Bengali.pdf_3,"['Football in India_Bengali.pdf_10', 'Football in India_Bengali.pdf_6', 'Football in India_Bengali.pdf_5', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_38', 'Dandi march_Hindi.pdf_37', 'Football in India_Bengali.pdf_12', 'Football in India_Bengali.pdf_3', 'Climate change_English.pdf_3', 'Football in India_Bengali.pdf_11']",True,8,0.125
ভারতের ফুটবল প্রতিযোগিতার নাম কী?,Football in India_Bengali.pdf_4,"['Football in India_Bengali.pdf_6', 'Climate change_English.pdf_97', 'Football in India_Bengali.pdf_5', 'Climate change_English.pdf_1', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_2', 'Football in India_Bengali.pdf_10', 'Climate change_English.pdf_6', 'Football in India_Bengali.pdf_11', 'Climate change_English.pdf_10']",False,0,0.0
When did India skip the FIFA World Cup?,Football in India_Bengali.pdf_5,"['Football in India_Bengali.pdf_6', 'Football in India_Bengali.pdf_5', 'Football in India_Bengali.pdf_10', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_38', 'Football in India_Bengali.pdf_13', 'Football in India_Bengali.pdf_11', 'Climate change_English.pdf_3', 'Football in India_Bengali.pdf_3', 'Climate change_English.pdf_8']",True,2,0.5
What year did India skip the FIFA World Cup?,Football in India_Bengali.pdf_6,"['Football in India_Bengali.pdf_6', 'Football in India_Bengali.pdf_10', 'Football in India_Bengali.pdf_5', 'Dandi march_Hindi.pdf_37', 'Climate change_English.pdf_38', 'Climate change_English.pdf_14', 'Football in India_Bengali.pdf_13', 'Football in India_Bengali.pdf_11', 'Dandi march_Hindi.pdf_41', 'Climate change_English.pdf_0']",True,1,1.0
ভারতের ফুটবল লীগের নাম কী?,Football in India_Bengali.pdf_7,"['Football in India_Bengali.pdf_13', 'Climate change_English.pdf_97', 'Football in India_Bengali.pdf_6', 'Climate change_English.pdf_1', 'Football in India_Bengali.pdf_5', 'Climate change_English.pdf_2', 'Football in India_Bengali.pdf_11', 'Climate change_English.pdf_6', 'Football in India_Bengali.pdf_10', 'Climate change_English.pdf_10']",False,0,0.0
এফিস কতবার পুরস্কৃত হয়েছে?,Football in India_Bengali.pdf_8,"['Climate change_English.pdf_89', 'Climate change_English.pdf_13', 'Amar Singh Chamkila_Punjabi.pdf_16', 'Climate change_English.pdf_20', 'Climate change_English.pdf_38', 'Football in India_Bengali.pdf_2', 'Climate change_English.pdf_2', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_3', 'Football in India_Bengali.pdf_4']",False,0,0.0
জাতীয় ফুটবল লীগের প্রথম আসর কখন অনুষ্ঠিত হয়েছে?,Football in India_Bengali.pdf_9,"['Climate change_English.pdf_95', 'Football in India_Bengali.pdf_11', 'Climate change_English.pdf_35', 'Artificial Intelligence_Kannada.pdf_56', 'Climate change_English.pdf_41', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_85', 'Football in India_Bengali.pdf_12', 'Football in India_Bengali.pdf_5', 'Climate change_English.pdf_3']",False,0,0.0
ফিফা কাউন্সিল কখন গঠিত হয়েছে?,Football in India_Bengali.pdf_10,"['Football in India_Bengali.pdf_6', 'Football in India_Bengali.pdf_10', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_99', 'Climate change_English.pdf_6', 'Climate change_English.pdf_80', 'Climate change_English.pdf_8', 'Climate change_English.pdf_81', 'Climate change_English.pdf_9', 'Climate change_English.pdf_82']",True,2,0.5
কোন প্রকাশনায় একটি নিবন্ধ রয়েছে যার শিরোনাম 'Regionalism and club domination: Growth of rival centres of footballing excellence'?,Football in India_Bengali.pdf_11,"['Football in India_Bengali.pdf_11', 'Climate change_English.pdf_54', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_26', 'Football in India_Bengali.pdf_6', 'Climate change_English.pdf_31', 'Football in India_Bengali.pdf_10', 'Climate change_English.pdf_33', 'Football in India_Bengali.pdf_5', 'Climate change_English.pdf_9']",True,1,1.0
What is the website for the chronology of youth services and sports?,Football in India_Bengali.pdf_12,"['Football in India_Bengali.pdf_12', 'Climate change_English.pdf_1', 'Football in India_Bengali.pdf_11', 'Climate change_English.pdf_2', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_4', 'Football in India_Bengali.pdf_6', 'Climate change_English.pdf_13', 'Football in India_Bengali.pdf_4', 'Climate change_English.pdf_15']",True,1,1.0
ভারতের দ্বিতীয় ফুটবল টেবিলে কী ইঙ্গিত দেওয়া হয়েছিল?,Football in India_Bengali.pdf_13,"['Football in India_Bengali.pdf_5', 'Football in India_Bengali.pdf_6', 'Football in India_Bengali.pdf_10', 'Climate change_English.pdf_97', 'Football in India_Bengali.pdf_13', 'Climate change_English.pdf_6', 'Climate change_English.pdf_8', 'Football in India_Bengali.pdf_11', 'Climate change_English.pdf_9', 'Football in India_Bengali.pdf_12']",True,5,0.2
গ্রুপ পি পি ব্ল দেশের সংখ্যা কত?,Football in India_Bengali.pdf_14,"['Climate change_English.pdf_81', 'Climate change_English.pdf_76', 'Climate change_English.pdf_80', 'Climate change_English.pdf_56', 'Climate change_English.pdf_86', 'Climate change_English.pdf_79', 'Climate change_English.pdf_77', 'Climate change_English.pdf_82', 'Climate change_English.pdf_83', 'Climate change_English.pdf_71']",False,0,0.0
